year,rank,name,genre,lyricist,lyrics
1990,21,유리창엔 비,발라드,이정한,"낮부터 내린 비는
 이 저녁 유리창에
 이슬만 뿌려놓고서
 밤이 되면 더욱 커지는
 시계소리처럼 내 마음을
 흔들고 있네
 이 밤 빗줄기는
 언제나 숨겨놓은
 내 맘에 비를 내리네
 떠오는 아주 많은 시간들 속을
 헤메이던 내 맘은 비에 젖는데
 이젠 젖은 우산을
 펼 수는 없는 것
 낮부터 내린 비는
 이 저녁 유리창에
 슬픔만 뿌리고 있네
 이 밤 마음속엔 언제나
 남아있던 기억은
 빗줄기처럼
 떠오는 기억 스민 순간 사이로
 내 마음은 어두운 비를 뿌려요
 이젠 젖은 우산을
 펼 수는 없는 것
 낮부터 내린 비는
 이 저녁 유리창에
 슬픔만 뿌려 놓고서
 밤이 되면 유리창에
 내 슬픈 기억들을
 이슬로 흩어 놓았네"
1990,22,달팽이,록/메탈,이적,"집에 오는 길은 때론 너무 길어
 나는 더욱 더 지치곤 해
 문을 열자마자 잠이 들었다가
 깨면 아무도 없어
 좁은 욕조 속에 몸을 뉘었을 때
 작은 달팽이 한 마리가
 내게로 다가와
 작은 목소리로 속삭여줬어
 언젠가 먼 훗날에
 저 넓고 거칠은 세상 끝 바다로
 갈 거라고
 아무도 못 봤지만
 기억 속 어딘가 들리는 파도
 소리 따라서
 나는 영원히 갈래
 모두 어딘가로 차를 달리는 길
 나는 모퉁이 가게에서
 담배 한 개비와 녹는 아이스크림
 들고 길로 나섰어
 해는 높이 떠서 나를 찌르는데
 작은 달팽이 한 마리가
 어느새 다가와 내게 인사하고
 노랠 흥얼거렸어
 언젠가 먼 훗날에
 저 넓고 거칠은 세상 끝 바다로
 갈 거라고
 아무도 못 봤지만
 기억 속 어딘가 들리는 파도
 소리 따라서
 나는 영원히 갈래
 내 모든 걸 바쳤지만
 이젠 모두 푸른 연기처럼
 산산이 흩어지고
 내게 남아 있는 작은 힘을 다해
 마지막 꿈 속에서
 모두 잊게 모두 잊게 해 줄 바다를
 건널 거야
 언젠가 먼 훗날에
 저 넓고 거칠은 세상 끝 바다로
 갈 거라고
 아무도 못 봤지만
 기억 속 어딘가 들리는 파도
 소리 따라서
 나는 영원히 갈래"
1990,23,시청 앞 지하철 역에서,포크/블루스,김창기,"시청앞 지하철 역에서
 너를 다시 만났었지
 신문을 사려 돌아섰을때
 너의 모습을 보았지
 발 디딜틈 없는 그곳에서
 너의 이름을 부를땐
 넌 놀란 모습으로 음음음
 너에게 다가가려 할때에
 난 누군가의 발을 밟았기에
 커다란 웃음으로 미안하다
 말해야했었지
 살아가는 얘기 변한 이야기
 지루했던 날씨 이야기
 밀려오는 추억으로
 우린 쉽게 지쳐갔지
 그렇듯 더디던 시간이
 우리를 스쳐지난 지금
 너는 두아이의 엄마라며
 엷은 미소를 지었지
 나의 생활을 물었을땐
 나는 허탈한 어깨짓으로
 어딘가에 있을 무언가를
 아직 찾고 있다했지
 언젠가 우리다시 만나는 날에
 빛나는 열매를 보여준다했지
 우리에 영혼에 깊이 새겨진
 그날의 노래는
 우리귀에 아직 아련한데
 가끔씩 너를 생각한다고
 들려주고 싶었지만
 짧은 인사만을 남겨둔채
 너는 내려야했었지
 바삐 움직이는 사람들속에
 너의 모습이 사라질때
 오래전 그날처럼 내 마음에는
 언젠가 우리다시 만나는 날에
 빛나는 열매를 보여준다했지
 우리에 영혼에 깊이 새겨진
 그날의 노래는
 우리귀에 아직 아련한데
 라라라라라라라라"
1990,24,잘못된 만남,댄스,김창환,"난 너를 믿었던 만큼
 난 내 친구도 믿었기에
 난 아무런 부담없이 널
 내 친구에게 소개 시켜줬고
 그런 만남이 있은 후로 부터
 우리는 자주 함께 만나며
 즐거운 시간을 보내며
 함께 어울렸던 것뿐인데
 그런 만남이 어디부터
 잘못됐는지
 난 알 수 없는 예감에
 조금씩 빠져들고 있을때쯤
 넌 나보다
 내 친구에게 관심을 더 보이며
 날 조금씩 멀리하던
 그 어느날
 너와 내가 심하게 다툰
 그날 이후로
 너와 내 친구는 연락도 없고
 날 피하는 것같아
 그제서야 난 느낀거야
 모든것이 잘못돼 있는걸
 너와 내 친구는
 어느새 다정한 연인이 돼있었지
 있을 수 없는 일이라며
 난 울었어
 내 사랑과 우정을 모두
 버려야 했기에
 또다른 내 친구는 내 어깰
 두드리며
 잊어버리라 했지만 잊지
 못할것 같아
 너를 사랑했던 것만큼
 난 내 친구도 믿었기에
 난 자연스럽게 너와 함께
 어울렸던 것뿐인데
 어디부터 우리의
 믿음이 깨지기 시작했는지
 난 알지도 못한채 어색함을
 느끼면서
 그렇게 함께 만나온
 시간이 길어지면 질수록
 넌 내게서
 조금씩 멀어지는 것을 느끼며
 난 예감을 했었지
 넌 나보다 내 친구에게
 관심이 더 있었다는 걸
 그 어느날
 너와 내가 심하게 다툰
 그날 이후로
 너와 내 친구는
 연락도 없고 날 피하는 것같아
 그제서야 난 느낀거야
 모든것이 잘못돼 있는걸
 너와 내 친구는
 어느새 다정한 연인이 돼있었지
 있을 수 없는 일이라며
 난 울었어
 내 사랑과 우정을 모두
 버려야 했기에
 또다른 내 친구는 내 어깰
 두드리며
 잊어버리라 했지만 잊지
 못할것 같아"
1990,25,꿈에서 본 거리,발라드,푸른하늘,"아침에 문득 눈을 떠보니
 낯설게 보이는 모든게
 내주위에 가득차
 일어나 다시 살펴 보았더니
 오래된 내 작은방
 어젯밤 꿈에 나는 보았지
 하얗게 뻗어나가 있는
 길옆에 그거리를
 언제나 가슴으로 그리던 곳을
 난 꿈 을 타고 찾아낸거야
 빠알간 벽돌 길모퉁이에서 난
 플라타나스 바라보면서
 웃음이 아닌 다른 건
 모두 잊은채 아무 생각 없이
 앉아 있었지
 어지럽던 내사랑도 이제는
 하늘 저멀리
 구름 위로 날려 버린채
 숨가쁜 생활을 벗어날수있는
 그곳은
 내 꿈에서 본 거리일거야
 
 빠알간 벽돌 길모퉁이에서 난
 플라타나스 바라보면서
 웃음이 아닌 다른 건
 모두 잊은채 아무 생각 없이
 앉아 있었지
 어지럽던 내 사랑도 이제는
 하늘 저멀리
 구름 위로 날려 버린채
 숨가쁜 생활을
 벗어날수있는 그곳은
 내 꿈에서 본 거리일거야
 어지럽던 내사랑도
 이제는 하늘 저멀리
 구름 위로 날려 버린채
 숨가쁜 생활을
 벗어날 수 있는 그곳은
 내 꿈에서 본 거리일거야"
1990,26,사랑할수록,록/메탈,김태원,"한참 동안을 찾아가지 않은
 저 언덕 넘어 거리엔
 오래 전 그 모습
 그대로 넌 서 있을 것 같아
 내 기억보단
 오래 되버린 얘기지
 널 보던 나의 그 모습
 이제는 내가 널 피하려고 하나
 언젠가의 너처럼
 이제 너에게 난 아픔이란 걸
 너를 사랑하면 할수록
 멀리 떠나가도록
 스치듯 시간의 흐름 속에
 내 기억보단
 오래 되버린 얘기지
 널 보던 나의 그 모습
 이제는 내가 널 피하려고 하나
 언젠가의 너처럼
 이제 너에게 난 아픔이란걸
 너를 사랑하면 할수록
 멀리 떠나가도록
 스치듯 시간의 흐름속에
 이제 지나간 기억이라고
 떠나며 말하던 너에게
 시간이 흘러 지날수록
 너를 사랑하면 할수록
 너에게 난 아픔이었다는 걸
 너를 사랑하면 할수록"
1990,27,달의 몰락,발라드,김현철,"달이 진다 달이 진다
 달이 진다 달이 진다
 나를 처음 만났을 때도
 그녀는 나에게 말했지
 탐스럽고 이쁜 저 이쁜 달
 나랑 매일 만날 때에도
 그녀는 나에게 말했어
 탐스럽고 이쁜 달이 좋아
 그녀가 좋아하던 저 달이
 그녀가 사랑하던 저 달이 지네
 달이 몰락하고 있네
 나를 무참히 차 버릴 때도
 그녀는 나에게 말했지
 탐스럽고 이쁜 저 이쁜 달
 나랑 완전히 끝난 후에도
 누군가에게 말하겠지
 탐스럽고 이쁜 달이 좋아
 그녀가 좋아하던 저 달이
 그녀가 사랑하던 저 달이 지네
 달이 몰락하고 있네
 그녀가 좋아하던 저 달이
 그녀가 사랑하던 저 달이 지네
 달이 몰락하고 있네
 그녀가 좋아하던 저 달이
 그녀가 사랑하던 저 달이 지네
 달이 몰락하고 있네
 나도 그녀를 잊을 수 있다면"
1990,28,기억의 습작,발라드,김동률,"이젠 버틸 수 없다고
 휑한 웃음으로 내 어깨 기대어
 눈을 감았지만
 이젠 말할 수 있는 걸
 너의 슬픈 눈빛이 나의 마음을
 아프게 하는 걸
 나에게 말해 봐
 너의 마음 속으로
 들어가 볼 수만 있다면
 철없던 나의 모습이 얼만큼
 의미가 될 수 있는지
 많은 날이 지나고 너의 마음
 지쳐갈 때
 내 마음속으로 쓰러져가는
 너의 기억이
 다시 찾아와 생각이 나겠지
 너무 커버린 미래의
 그 꿈들 속으로
 잊혀져 가는 나의 기억이
 다시 생각날까
 너의 마음 속으로
 들어가 볼 수만 있다면
 철없던 나의 모습이 얼만큼
 의미가 될 수 있는지
 많은 날이 지나고 너의 마음
 지쳐갈 때
 내 마음속으로 쓰러져가는
 너의 기억이
 다시 찾아와 생각이 나겠지
 너무 커버린 내 미래의
 그 꿈들 속으로
 잊혀져 가는 나의 기억이
 다시 생각날까
 많은 날이 지나고"
1990,29,미소 속에 비친 그대,발라드,신승훈,"너는 장미보다 아름답진 않지만
 그보다 더 진한 향기가
 너는 별빛보다 환하지 않지만
 그보다 더 따사로와
 탁자위에 놓인 너의 사진을 보며
 슬픈 목소리로 불러 보지만
 아무 말도 없는 그댄
 나만을 바라보며
 변함없는 미소를 주네
 내가 아는 사랑은
 그댈 위한 나의 마음
 그리고 그대의 미소
 내가 아는 이별은
 슬픔이라 생각했지
 하지만 너무나 슬퍼
 나는 울고 싶지 않아
 다시 웃고 싶어졌지
 그런 미소속에 비친
 그대 모습 보면서
 다시 울고 싶어지면
 나는 그대를 생각하며
 지난 추억에 빠져 있네 그대여
 내가 아는 사랑은
 그댈 위한 나의 마음
 그리고 그대의 미소
 내가 아는 이별은
 슬픔이라 생각했지
 하지만 너무나 슬퍼
 나는 울고 싶지 않아
 다시 웃고 싶어졌지
 그런 미소 속에 비친
 그대 모습 보면서
 다시 울고 싶어지면
 나는 그대를 생각하며
 지난 추억에 빠져 있네 그대여
 울고 싶지 않아
 다시 웃고 싶어졌지
 그런 미소속에 비친
 그대 모습보면서
 다시 울고 싶어지면
 나는 그대를 생각하며
 지난 추억에 빠져 있네 그대여"
1990,30,나를 슬프게 하는 사람들,록/메탈,강은경,"아무때고
 네게 전활해
 나야 하며
 말을 꺼내도
 누군지 한번에 알아낼
 너의 단 한 사람
 쇼윈도에 걸린
 셔츠를 보면
 제일 먼저 니가
 떠올릴 사람
 너의 지갑속에
 항상 간직될 사람
 네게 그런 사람이
 나일 순 없는지
 니 곁에 있는
 내 친구가 아니라
 언젠가 그가 너를
 맘 아프게 해
 너 혼자
 울고있는 걸 봤어
 달려가 그에게 나
 이 말 해줬으면
 그대가 울리는
 그 한 여자가
 내겐
 삶의 전부라고
 혼자서는 힘든
 슬픔이 오면
 제일 먼저
 니가 찾아 줄 사람
 너의 생일마다
 꽃을 안겨 줄 사람
 네게 그런 사람이
 나일 순 없는지
 니 곁에 있는
 내 친구가 아니라
 언젠가 그가 너를
 맘 아프게 해
 너 혼자
 울고있는 걸 봤어
 달려가 그에게 나
 이 말 해줬으면
 나의 일생을
 모두 주어도
 난 얻지 못하는
 그녈 가진 그대라고
 그녈 곁에 둔
 이유만으로
 다른 이 세상
 누구보다
 그댄
 행복한거라고
 언젠가 그가 너를
 맘 아프게 해
 너 혼자
 울고있는 걸 봤어
 달려가 그에게 나
 이 말 해줬으면"
1990,31,또 다른 만남을 위해,발라드,서영진,"멀게만 느낀 우리의 이별
 짧았던 그 순간
 아쉬움을 남긴 채 떠나야 했던
 소중했던 친구여
 아무런 표정도 없이 그저 담담히
 손 흔드는 네 모습
 또 다른 만남 위해
 잠시 떠나야 할 뿐
 젖어드는 내 마음을 너는 알거야
 오오 마음 울적해진
 비가 오는 날엔 나를 그리며
 싫은 사연 속에 너를 만나겠지
 낯선 너의 모습 보며
 눈물 글썽이는 내 맘 아프겠지만
 그리운 친구여
 또 다른 만남을 위해
 아무런 표정도 없이 그저 담담히
 손 흔드는 네 모습
 또 다른 만남 위해
 잠시 떠나야 할 뿐
 젖어드는 내 마음을 너는 알거야
 오오 마음 울적해진
 비가 오는 날엔 나를 그리며
 싫은 사연 속에 너를 만나겠지
 낯선 너의 모습 보며
 눈물 글썽이는 내 맘 아프겠지만
 그리운 친구여
 또 다른 만남을 위해"
1990,32,그 후로 오랫동안,발라드,신승훈,"우연인지 몰라도 네가 눈물 흘릴 때마다
 하늘에선 비가 내렸어
 익숙해져버린 난 그냥 너의 슬픈 눈을 보면서
 차가운 한마디 울지마
 하지만 이제 나도 그때처럼 비가 내리면
 눈물을 흘리고 있어
 내게 너무나도 소중한 네가 내 곁에 없다는 이유로 난
 비와 함께 울고 있었던 거야
 그 후로 오랫동안 비가 왔어
 내리는 비만큼 나도 울었어
 하지만 더 견딜 수가 없는 건
 어디선가 너도 나처럼 울고 있다는 생각에
 하늘이여 나를 도와줘 그렇게 울고 있지 말고
 내 님이 있는 곳 너는 쉽게 알 수 있잖아
 내가 살아있는 동안에 한번만이라도 그대를
 우연일지라도 너를 믿을게 너의 눈물 맞으며
 
 그 후로 오랫동안 비가 왔어
 내리는 비만큼 나도 울었어
 하지만 더 견딜 수가 없는 건
 어디선가 너도 나처럼 울고 있다는 생각에
 하늘이여 나를 도와줘 그렇게 울고 있지 말고
 내 님이 있는 곳 너는 쉽게 알 수 있잖아
 내가 살아있는 동안에 한번만이라도 그대를
 우연일지라도 너를 믿을게 너의 눈물 맞으며"
1990,33,당신은 어디 있나요,발라드,김범룡,"그래요 말을 해 봐요
 나는 알고 있어요
 어젯 밤에 그 맹세가
 무엇을 말 하는지
 그래요 떠나갈게요
 당신이 원하신다면
 한 번 가면 그 뿐이에요
 이대로 떠나겠어요
 아하 내가 외로울 땐
 날 위로 해주던
 아 그런 당신은
 당신은 어디 있나요
 마음대로 왔다가 마음대로
 그렇게 그렇게 가시나요
 말 해봐요 말 해봐요
 사랑이 죄 인가요
 그래요 말을 해 봐요
 나는 알고 있어요
 어젯 밤에 그 맹세가
 무엇을 말 하는지
 그래요 떠나갈게요
 당신이 원하신다면
 한 번 가면 그 뿐이에요
 이대로 떠나겠어요
 아하 내가 외로울 땐
 날 위로 해주던
 아 그런 당신은
 당신은 어디 있나요
 마음대로 왔다가 마음대로
 그렇게 그렇게 가시나요
 말해봐요 말해봐요
 사랑이 죄인가요
 마음대로 왔다가 마음대로
 그렇게 그렇게 가시나요
 말 해봐요 말 해봐요
 사랑이 죄 인가요"
1990,34,비오는 날 수채화,"록/메탈, 국내영화",강인원,"빗방울 떨어지는 그 거리에 서서
 그대 숨소리 살아있는 듯
 느껴지면
 깨끗한 붓 하나를 숨기듯
 지니고 나와
 거리에 투명하게 색칠을 하지
 음악이 흐르는 그 카페엔
 초콜렛색 물감으로
 빗방울 그려진 그 가로등불
 아랜 보라색 물감으로
 세상 사람 모두가 도화지
 속에 그려진
 풍경처럼 행복하면 좋겠네
 욕심 많은 사람들 얼굴
 찌푸린 사람들
 마치 그림처럼 행복하면 좋겠어
 음악이 흐르는 그 카페엔
 초콜렛색 물감으로
 빗방울 그려진 그 가로등불
 아랜 보라색 물감으로
 세상 사람 모두가 도화지
 속에 그려진
 풍경처럼 행복하면 좋겠네
 욕심 많은 사람들 얼굴
 찌푸린 사람들
 마치 그림처럼 행복하면 좋겠어
 빗방울 떨어지는 그 거리에 서서
 그대 숨소리 살아있는 듯
 느껴지면
 깨끗한 붓 하나를 숨기듯
 지니고 나와
 거리에 투명하게 색칠을 하지"
1990,35,언제나 그 자리에,발라드,홍성규,"어두운 창밖 불빛 사이로
 얼룩진 그대의 슬픔이
 고개 숙인 채 앉아
 흐느끼는 눈물로 지워질 수 있을까
 뒤돌아 보면 차가운 바람
 가슴을 스치고 간 긴 외로움
 슬픔이라 생각하지 않으려해도
 언제나 그 자리에
 곁에 있어도 그대는 남인것처럼
 멀리 있는 것만 같았지
 그대가 나를 왜 떠나려고 했는지
 이제 나는 알 것 같아
 나의 작은 실수 하나 조차도
 힘겨워하던 그대를 보며
 우리 서로 말없이 헤어진
 지금이 오히려 사랑일꺼야
 
 곁에 있어도 그대는 남인것처럼
 멀리 있는 것만 같았지
 그대가 나를 왜 떠나려고 했는지
 이제 나는 알 것 같아
 나의 작은 실수 하나 조차도
 힘겨워하던 그대를 보며
 우리 서로 말없이 헤어진
 지금이 오히려 사랑일꺼야
 나의 작은 실수 하나 조차도
 힘겨워하던 그대를 보며
 우리 서로 말없이 헤어진
 지금이 오히려 사랑일꺼야"
1990,36,사랑을 할꺼야,발라드,이성환,"이젠 나도 널 잊겠어
 너무 힘이 들잖아
 원하는 대로 해줄 순 있지만
 난 더 이상 해줄게 없어
 그런 나를 욕하지마
 후회 할지도 몰라
 철없는 생각 시간이 흐르면
 그땐 이미 늦은걸
 모든 것을 주는 그런
 사랑을 해봐
 받으려고만 하는 그런
 사랑말고
 너도 알고 있잖아
 끝이 없는 걸 서로
 참아야만 하는 걸
 사랑을 할거야
 사랑을 할거야
 아무도 모르게 너만을 위하여
 나를 지켜봐줘 나를 지켜봐줘
 아무도 모르는 사랑을
 모든 것을 주는 그런
 사랑을 해봐
 받으려고만 하는 그런 사랑말고
 너도 알고 있잖아
 끝이 없는 걸 서로 참아야만
 하는 걸
 사랑을 할거야
 사랑을 할거야
 아무도 모르게 너만을 위하여
 나를 지켜봐줘 나를 지켜봐줘
 아무도 모르는 사랑을
 사랑을 할거야
 사랑을 할거야
 아무도 모르게 너만을 위하여
 나를 지켜봐줘 나를 지켜봐줘
 아무도 모르는 사랑을"
1990,37,오래전 그날,발라드,윤종신,"교복을 벗고 처음으로 만났던 너
 그때가 너도 가끔 생각 나니
 뭐가 그렇게도 좋았었는지
 우리들만 있으면
 너의 집 데려다 주던 길을 걸으며
 수줍게 나눴던 많은 꿈
 너를 지켜주겠다던 다짐 속에
 그렇게 몇해는 지나
 너의 새 남자친구 얘길 들었지
 나 제대하기 얼마 전
 이해했던 만큼 미움도 커졌었지만
 오늘 난 감사 드렸어
 몇 해 지나 얼핏 너를 봤을때
 누군가 널 그처럼 아름답게
 지켜주고 있었음을
 그리고 지금 내 곁엔
 나만을 믿고 있는 한 여자와
 잠못드는 나를 달래는 오래전 그
 노래 만이
 새 학기가 시작되는 학교에는
 그 옛날 우리의 모습이 있지
 뭔가 분주하게 약속이 많은
 스무살의 설레임
 너의 학교 그 앞을 난 가끔 거닐지
 일상에 찌들어 갈때면
 우리 슬픈 계산이 없었던 시절
 난 만날수 있을테니
 너의 새 남자친구 얘길 들었지
 나 제대하기 얼마 전
 이해했던 만큼 미움도 커졌었지만
 오늘 난 감사 드렸어
 몇 해 지나 얼핏 너를 봤을때
 누군가 널 그처럼 아름답게
 지켜주고 있었음을
 그리고 지금 내 곁엔
 나만을 믿고 있는 한 여자와
 잠못드는 나를 달래는 오래전 그
 노래 만이"
1990,38,마지막 콘서트,발라드,김태원,"지금 슬픈 내 모습은
 무대뒤 한 소녀
 애써 눈물 참으며
 바라보고 있네
 무대 뒤에 그 소녀는
 작은 의자에 앉아
 두 손 곱게 모으고
 바라 보며 듣네
 나의 얘기를 워
 소녀는 나를 알기에
 더더욱 슬퍼지네
 노래는 점점흐르고
 소녀는 울음 참지 못해
 밖으로 나가버리고
 노랜 끝이 났지만
 이젠 부르지 않으리 에
 이 슬픈 노래
 밖으로 나가 버리고
 노랜 끝이났지만
 이젠 부르지 않으리 에
 이 슬픈 노래"
1990,39,김성호의 회상,발라드,신효범,"바람이 몹시 불던 날이었지
 그녀는 조그만 손을 흔들고
 어색한 미소를 지으면서
 너의 눈을 보았지 으흠
 하지만 붙잡을 수는 없었어
 지금은 후회를 하고 있지만
 멀어져가는 뒷모습 보면서
 두려움도 느꼈지 으흠
 나는 가슴 아팠어
 
 때로는 눈물도 흘렸지
 이제는 혼자라고 느낄때
 보고싶은 마음 한이 없지만
 찢어진 사진 한장 남지 않았네
 그녀는 울면서 갔지만
 내 맘도 편하지는 않았어
 그때는 너무나 어렸었기에
 그녀의 소중함을 알지 못했네
 
 그렇게 나쁘진 않았어
 그녀와 함께 했던 시간들은
 한 두번 원망도 했었지만
 좋은 사람이었어 으흠
 하지만 꼭 그렇진 않아
 너무 내 맘을 아프게 했지
 서로 말없이 걷기도 했지만
 좋은 기억이었어 으흠
 너무 아쉬웠었어
 
 때로는 눈물도 흘렸지
 이제는 혼자라고 느낄때
 보고싶은 마음 한이 없지만
 찢어진 사진 한장 남지 않았네
 그녀는 울면서 갔지만
 내 맘도 편하지는 않았어
 그때는 너무나 어렸었기에
 그녀의 소중함을 알지 못했네
 
 때로는 눈물도 흘렸지
 이제는 혼자라고 느낄때
 보고싶은 마음 한이 없지만
 찢어진 사진 한장 남지 않았네
 그녀는 울면서 갔지만
 내 맘도 편하지는 않았어
 그때는 너무나 어렸었기에
 그녀의 소중함을 알지 못했네"
1990,40,보고싶은 얼굴,댄스,이주호,"내사랑 어디 쯤에 있나
 밤은 더 외로워만지고
 눈으로 주고받던 말이
 손으로 느껴지는데
 
 수없이 많은 밤은 가고
 마음은 그대 향해 있어
 서글퍼 눈물이 흘러도
 보고싶은 얼굴
 
 메마른 가슴 끌어안고
 정들은 사람 그리면서
 혼자서 지새우는 밤에
 보고싶은 사람
 
 내사랑 어디 쯤에 있나
 밤은 더 외로워만지고
 눈으로 주고 받던 말이
 손으로 느껴지는데
 
 수없이 많은 밤은 가고
 마음은 그대 향해 있어
 서글퍼 눈물이 흘러도
 보고싶은 얼굴
 
 메마른 가슴 끌어안고
 정들은 사람 그리면서
 혼자서 지새우는 밤에
 보고싶은 사람
 
 랄라라 라라라라 라라
 랄라라 라라라라 라라
 
 혼자서 지새우는 밤에
 보고싶은 사람
 
 수없이 많은밤은 가고
 마음은 그대향해 있어
 서글퍼 눈물이 흘러도
 보고싶은 얼굴"
1990,41,넌 할 수 있어,록/메탈,강산에,"후회하고 있다면
 깨끗이 잊어버려
 가위로 오려낸 것처럼
 다 지난 일이야
 후회하진 않는다면
 소중하게 간직해
 언젠가 웃으며
 말할 수 있을 때까지
 너를 둘러싼
 그 모든 이유가
 견딜수 없이
 너무 힘들다해도
 너라면 할 수 있을거야
 할 수가 있어
 그게 바로 너야
 굴하지 않는 보석같은
 마음 있으니
 어려워마 두려워마
 아무것도 아니야
 천천히 눈을감고
 다시 생각해 보는 거야
 세상이 너를
 무릎 꿇게 하여도
 당당히 네 꿈을
 펼쳐 보여줘
 너라면 할 수 있을꺼야
 할수가 있어
 그게 바로 너야
 굴하지 않는 보석같은
 마음있으니
 할수 있을꺼야
 할수가 있어
 그게 바로 너야
 굴하지 않는 보석같은
 마음있으니
 굴하지 않는 보석같은
 마음있으니"
1990,42,그대품에 잠들었으면,포크/블루스,조기원,"나는 그대의 빈틈이 있었으면
 사랑했을 것이다, 사랑했을 것이다
 어둠은 내려 않는데 음~
 
 그대 들려줄 한 줄 시도 못 쓰고
 기억 속으로 차가운 안개비 안개비만 내린다
 홑이불처럼 시각거리며 가슴조미는 그리움 쌓이고
 세상에 온통 시들었어도
 깊고 고요한 그대품에서 잠들었으면 잠시라도 잠들었으면...
 
 그대 들려줄 한 줄 시도 못 쓰고
 기억 속으로 차가운 안개비 안개비만 내린다
 홑이불처럼 시각거리며 가슴조미는 그리움 쌓이고
 세상에 온통 시들었어도
 깊고 고요한 그대품에서 잠들었으면 잠시라도 잠들었으면.."
1990,43,방황,발라드,이승철,"매일 신문에 나고 있는 건
 골치 아픈 사연들일 뿐
 지금이라도 늦진 않았어
 이 거리로 뛰어 나가 보면
 술에 취해 거릴 보면
 어지러운 깜깜한 밤
 유혹하듯 날 쳐다 보는
 초점 없는 시선 시선
 어딜 가야 찾을 수 있을까
 
 어딜 가야 찾을 수 있을까
 
 파란 넥타이 줄 무늬 팬티
 그것 만이 전부는 아냐
 까만 내 방을 밝게 비춰 줄
 사랑을 찾아 또 나 떠나 가네
 
 어딜 가야 찾을 수 있을까
 
 어딜 가야 찾을 수 있을까
 
 파란 넥타이 줄 무늬 팬티
 그것 만이 전부는 아냐
 까만 내 방을 밝게 비춰 줄
 사랑을 찾아 또 나 떠나 가네
 
 어딜 가야 찾을 수 있을까
 
 어딜 가야 찾을 수 있을까
 
 파란 넥타이 줄 무늬 팬티
 그것 만이 전부는 아냐
 까만 내 방을 밝게 비춰 줄
 사랑을 찾아 또 나 떠나 가네
 파란 넥타이 줄 무늬 팬티
 그것 만이 전부는 아냐
 까만 내 방을 밝게 비춰 줄
 사랑을 찾아 또 나 떠나 가네"
1990,44,너를 사랑하고도,발라드,김진룡,"너를 사랑하고도 늘 외로운 나는
 가눌 수 없는 슬픔에 목이 메이고
 어두운 방구석에 꼬마인형처럼
 멍한 눈 들어 창 밖을 바라만 보네
 너를 처음 보았던 그 느낌 그대로
 내 가슴속에 머물길 원했었지만
 서로 다른 사랑을 꿈꾸었었기에
 난 너의 마음 가까이 갈수 없었네
 저 산하 늘 노을은 항상 나의 창에
 붉은 입술을 부딪쳐서 검게 멍들고
 멀어지는 그대와 나의 슬픈 사랑은
 초라한 모습 감추며 돌아서는데
 이젠 더이상 슬픔은 없어
 너의 마음을 이제 난 알아
 사랑했다는 그말 난 싫어
 마지막 까지 웃음을 보여줘
 
 저 산하늘 노을은 항상 나의 창에
 붉은 입술을 부딪혀서 검게 멍들고
 멀어지는 그대와 나의 슬픈 사랑은
 초라한 모습 감추며 돌아서는데
 이젠 더이상 슬픔은 없어
 너의 마음을 이제 난 알아
 사랑했다는 그말 난 싫어
 마지막 까지 웃음을 보여줘
 이젠 더이상 슬픔은 없어
 너의 마음을 이제 난 알아
 사랑했다는 그말 난 싫어
 마지막 까지 웃음을 보여줘"
1990,45,너의 결혼식,발라드,박주연,"몰랐었어 네가 그렇게 예쁜지
 웨딩드레스 하얀 네 손엔 서글픈 부케
 수줍은 듯한 네 미소 이해할게
 너의 부모님 말씀을 지금 보니
 네 옆의 그 사람은 널 아마 행복하게
 해 줄 꺼야 하지만 넌 잊을 수 있니
 그 맹세 마지막을 함께 하자던
 울었잖아 촛불을 켜고 무엇도 우릴
 갈라 놀 순 없다고 세상 그 누구보다
 난 널 알잖아 순결한 너의 비밀
 너의 꿈을 나를 보지만 지금
 니 모습에 우는 날 난 지키고 있을게
 촛불의 약속 괜찮아 너는 잠시
 잊어도 돼 널 맡긴거야
 이 세상은 잠시 뿐인걸
 
 하지만 넌 잊을 수 있니
 그 맹세 마지막을 함께 하자던
 울었잖아 촛불을 켜고 무엇도 우릴
 갈라 놀 순 없다고 세상 그 누구보다
 난 널 알잖아 순결한 너의 비밀
 너의 꿈을 나를 보지만 지금
 니 모습에 우는 날 난 지키고 있을게
 촛불의 약속 괜찮아 너는 잠시
 잊어도 돼 널 맡긴거야 이 세상은
 잠시 뿐인걸 세상 그 누구보다
 난 널 알잖아 순결한 너의 비밀
 너의 꿈을 나를 보지만 지금
 니 모습에 우는 날 난 지키고 있을게
 촛불의 약속 괜찮아
 너는 잠시 잊어도 돼"
